company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
ECS Resource Group,4.1,Data Scientist - AWS,England,Company - Private,HR Consulting,"Expertise in Machine Learning Background in Software Engineering. Strong experience in Python/Pyspark. Experience on Data science implementations and with awareness of the data science development methodologies. Exposure/awareness of Big Data technologies and AWS data science tools like Sagemaker , EMR Clusters would be highly appreciated. Knowledge of data engineering tools like Glue, Kafka, Scala, IDEs like Visual Studio/Pycharm/ Intellij , NoSql like MongoDB, can only help.",www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_86d261bc&cb=1669291331369&jobListingId=1008288532818&cpc=8795CF9063CD573D&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-f447a72551410581--6NYlbfkN0D1W0VU9BJ600dJPDaa0KW0Zt_m3quwOxzNDnl6_fLba67JJy2FHYoduL5s80O7feH-GWxF9jDmrhlOMmVOWM4ZQkwYTKH9nHjy8lFbqntBvmVXjNbwKX9_dtu5ZYtKSlw4q09S8LxJ2FP2J2FUoLg_NgfPs8us-3u79ADST7g5FvhASLbeqpMjcVzCFpcYtgBYn8cke5GQxAA2qf-bVRvcm54u8LthP5mBI7DHNsE3iQB0sXBAZucetya9Hq334ZgAPY4Dnn7Wcx7fMxH4ODJ8HWYCILcA_7Ad3EGrtvj8noaC58yXS2MwZ7sQ8WqWX0akMt767dcZcW2nFHofqY3NBcWf11xKOWrLzAKxn7kVBcoXmJKBYnVQQVWruRts5YucM5nCPveKxObnaRVta9tGiSDeAWrH1yMoId6PHyAan302IvGxOM5s5reCBkmyEbYbesA5p9GZEgQy-wINzAcy-Qu-Mr7QmgbZht3M_p8nnW44lznLoyUzozoLAtMeQc31I003ynwCsvPad6noGhYrs4xOpInmpGbnCsMipCniBIXRRXAeR4U6CRTCBtTbFSCUrYiUbGCS-g%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Barclays,4.1,Senior Data Scientist,"London, England",Company - Private,HR Consulting,"Designing and developing modelling approaches appropriate to data sources, technology stacks, and end-users’ needs Spurring engagement with business areas, coordinating multifunctional project teams to deliver data science solutions that create transformative commercial value at pace and in control Ensuring project teams you lead deliver machine learning models into production, working collaboratively with colleagues across the organisation to remove impediments to progress Adhering to professional software development standards to ensure robust, repeatable analytical applications in line with legal requirements, internal policies, and risk management frameworks Reviewing the code of colleagues to ensure it is efficiently written and appropriately documented Promoting and presenting your work to senior stakeholders across Barclays UK Keeping tabs on the latest developments in data science, devising ways to foster these within the bank Proficiency in Python developing statistical and machine learning models Experience delivering complex data science projects in a business context Energy and enthusiasm to inspire followership and to work effectively in a low ego environment Clear passion for making financial services more customer-centric by using data science ethically Prior people management experience, with tried and true approaches for mentoring junior staff Understanding of the financial sector, to recognise and drive forward opportunities where data science can transform the bank Skilled at influencing and communicating to various stakeholders up to executive level Specialism in one or more of the following: reinforcement learning, deep learning, natural language processing, agent-based modelling, image recognition Company pension Sick pay Work from home 8 hour shift No weekends",www.glassdoor.com/partner/jobListing.htm?pos=103&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&cs=1_7bd051d7&cb=1669291331369&jobListingId=1008235549805&cpc=1CBFC3E34E2A31FF&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-dde4d6039dc21e44--6NYlbfkN0AQUtcTIZ-i7aKYOUYzDqGef5ngEm3dQ48Spiht6MSGoHRNFjK7EHsDrHnrfrnRKm5v4G5fRrjFubeTUInOHMht9asC5MXoqKeXHbq1U3-jbcOWcxyAODDaYeOmIMSyBkpqFcJKPg398-gIsz1emd7t6SCUtU42dALKmILM2PJ7Va99Z3AQL1vuKAtnE5PjhoFKj1QUMpwTeZ-HFtUK9bclybL_B5zrB_OPtnU_8zsAE6cAl-FTggPSdnsFLf2r_jcVZTSzDm9gj25uj_Gq5UOZ8qM1s-Nm7nDlZdmm54gNR4wN9TD3b2WUJsNhXYW3gRcYvcBSO7WFkcYfbT9lgq71q-46SOKnis1P3lDliDsYuIoDYG6BgRpI4ImbSHPN-22xPm4umWMNL2fcGIWDK0ijAh9hdIwwwzWQb0xVzbAJWYn3rNWUEYQSPm8YrLIjtSkzR643Il_1g1sAxeWcPsSXYKrymbYOMrIT3IyVhKoFRkp4qtkvNnEgRQMNDrqky9hg7hPyJfjhwYUbZx2fF13W1JYpIY34Ic3j2T1YrR6HnSkfUDDYUjpTVdIgI6RefyoWoQ9WFvXv763oYgp_MKHnpP9OH7sEkS2QfFntRz00_tTAJhR9vXEH-Eee84tpz8K8CIvZiNNWVUHuwt-40rDkwJHP6l6RqRfZ0NWM9dZeJCrB7XvHPSqzMMRLKxasqkZu1P2divwDxDQ3aiST9ZEyqneWjD0lCI7PkQtBdo73w_mVNMerm8fK_I9qjNpIIGU38DRHPG-kqKyjuWANSfL1UiW1Ye0kYN59xHaj8mMEobGO8W2561ZvDMnusQ9QmDEsNR1Gw6vHLg%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
PrimaryBid,3.5,Senior Data Scientist,"London, England",Company - Private,NA,"
Building, testing, and productionalising scalable Data Science and Machine Learning solutions across the business 
Partnering with Product Management to gather stakeholder requirements and turn them into value-driven roadmaps for DS 
Acting as a thought leader within the business on data-driven decision making, including customer segmentation, marketing/product optimisation, and machine learning 
Adopting agile practices to delivery - developing MVPs, frequently soliciting input from stakeholders, sharing progress, and ensuring that end solutions are fit-for-purpose and drive change 
Acting as an experienced member of the Data Science team, helping to influence and develop the capabilities and outputs of the team

 
A strong understanding of Data Science and statistical techniques, their applications in segmentation, experimentation, optimisation, and predictive modelling 
Advanced Python or R (ideally both) 
Strong SQL skills, as well as experience working very closely with a data engineering team, understanding their role and best practices 
The ability to turn insights into compelling stories for stakeholders to understand, for them to make more effective, data-led decisions 
Strong interpersonal and communication skills

 
Experience with modern cloud-based data architecture, including dbt, Looker, or GCP 
Experience in a start-up or fast-growth environment

 
~10% of your time partnering with business stakeholders, understanding new requirements, or presenting findings from existing work 
~70% of your time developing data science solutions for the business, working in close collaboration with our Principal Data Scientist 
~10% of your time working with other areas of the data team, including BI, Analytics, and Engineering 
~10% of your time in planning and firm-building sessions  
Play a key role in the expansion of a highly-funded FinTech 
Significant potential to progress your role as we are expanding rapidly 
An empowering, team-oriented, ego free environment 
Flexible hours and remote working options 
A bunch of wellbeing initiatives that will be accessible to all new joiners from Day 1 
Opportunity to contribute to employee networks- PB Women group - Talent Innovation Committee 
Competitive salary 
25 days annual leave plus your birthday off (as long as you bring cake!) 
Private BUPA Healthcare & access to Calm for mental health support 
Cycle to work scheme 
Premium IT Kit 
Unique office space in the heart of Victoria, London 
Equity options for all employees",www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&cs=1_600ce64b&cb=1669291331372&jobListingId=1008292041298&cpc=FA84DF7EA1EC2398&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-bb600d4d30ce4537--6NYlbfkN0DG4ntHtB_rMsnfhgmnSvK2brktLme1L4SiDeJjQ-izrYiGf0WKIadx8Wo8_zzSZMaFwo0_KvsN1l4KS2q8BSfPTxhiLQJzzrY7LNO9OKCyMU5eLVCqo0AWS8ovg8HmmRtpi6LV1hoMqW9b04CVVIAfnmBJufNrioUoRtVa6YFLkRmjVzM9dp4RnypYHeWurc_7J6TlPUSjRmAeUpJCR2IgYSbqc6Ir8qCQmBB3iG7Y49GgAMzI7P8IcqjIdtzqnfFYsvkqMO_fkSl1o41nRCPNNV32L6E1itQnRZqhJCp5pQolErQRu2l8LOk1I255EtD971kE4wNha41_fbQwuP_SJvonbhhf6-Kc9DblpOsmaHIWv2uX14OIK0gjZZqlEKgd0_uiPo9Mh9IThmz3SR9w-9X0lUHgb9A9QsX3mWbLm-xh-8yZjUmYJkDrqCUzW9jp5n2ADcG-j0PW5a9Noc2NAfxaTJI-aTlo66zOUio_SmhvE8qSKG7H3AdxG5KWoCdhFyrAmJed_2jlbVDY9OSiR58Z0RTvmG9zvzk0cEOqzqiZcPfi6R7HoGkzX3-0SMrn8I819nx1W5Y9coNIIYwvL-OIjM8FeRxHAWEEQTHE3a0mGJVN6maccCn-19_rbDcqHT7QceZDAYzVcnANAULavVNKQR3IcHDpsiONZjdxNOfxWdPjLfyHEzVYHpFdA34ZtGdc04bn0a4CyrUf3jVaNJ-BJri8lxp0U_TlSoI9CdxKWwrZO2o5pmRD0iFWH5kyRcSpIWgY-sRBMcginc_NFWGL9wNGH6eimvnlCVpif51DF2Or6qiJzbQ9OzRxGrst0j36Vot_Mmbp7TNdGJ3IlNR7ko9LyDlApGq_DfnQZjrDOB9jl0AD8QZb9wo--KJpRboT3gS9UQ30C4DlpkHqtm101swRjm0AZ4EanJiB_EXvPibv4d18conLOffLMJzC8cURRowtfdneBimv7VJvoaX_-NKFzq8hmY23g6k32odpJ6fXYkcEuE83C37sE2LNAbfWuM-ewoclLHF0B2ZNzTVAcao3y515J_NwsN6-W2LMQt0YLF-GFbPJa7xRNtE%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Northrop Grumman,3.8,Data Scientist,"London, England",Company - Public (NOC),Aerospace & Defense,"Category: Research and Sciences
 Location: London, London, United Kingdom
 Citizenship Required: United Kingdom Citizenship
 Clearance Type: Developed Vetting (DV)
 Telecommute: Yes-May consider hybrid teleworking for this position
 Travel Required: No
 Positions Available: 1
 
Flexible working schedules - we offer flexible and hybrid working arrangements. Talk to us at the application stage about any scheduling preferences you may have. 
Flexible Benefits Package – choose which NGUKL benefits you want to satisfy your personal needs. Core Benefits provided for you are Healthcare, Dental, Life Assurance and Pension. Benefits you can flex include Critical Illness Cover, Health Cash Plan, and Health Assessments. 
Employee Incentive Programme – exceptional performance is recognised through our annual incentive programme which is awarded to top performers who excel 
Career Development – opportunity for ongoing professional development and career growth opportunities 
Coding skills (preferably in a language that is commonly used for Data Science/modelling: Python/R/SAS etc.) 
Experience of Data modelling 
Experience of applying data science solutions in the real world 
Domain knowledge in: Radio Frequency, Cyber Security, Image/Video Modelling, working with sensors, Natural Language, Maths, Physics, Chemistry, Engineering or Behavioural Sciences 
Experience of Line managing a team and good depth of knowledge/technical skills in 1 area or a broad depth of knowledge in multiple areas 
Very strong knowledge/technical skills in one or more area",www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&cs=1_11407e07&cb=1669291331368&jobListingId=1006805607592&cpc=FD56AAAF1899B499&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-320485c946bf328d--6NYlbfkN0DPf8Tf_oakpB62WadId2dzQiWExtALTi0lpCM--zHBL4T2tl37M5Rq8tDRcUddNO70sdLeR35X0-_E33cjj6pAdEPZKqD-0fiDpyEwfqpzn0PNLCF9x3xlETy2sRYf9mL8qmXteEDDhudP5MzfzO9Yhb9VQiT9Rx7YrPubTLFnww4Wv_SY2pGETb9nAWjfQVqGUKS0smDe-baKZs6C6mPronXOV6gOJtixtjxD6sptSaOWhVYQ-D0ZxzCRuYxj8eH-sijmWdtauQMMbU8DLE60TUsN_Tq6ZzKMwRAoFW1tNlI6NfEKOWHnDESihbISysDMCjn4MfhNR9ubZbl6Z3F9lf-EPOu7Y5u-w1y47mvO-FuBLdKwOOJwovdDvhfd_DCwU9MvolF9pDJzegc-YsGmwhSFjAIrBiMx6xLCA8op1-5u-d55Rum_XaUliQ0zzduQulh_sfksR9T1tRO6MpnNuibNkl_XmxrZqVOKQAjMo-p7zr1SodqVXzFExypGjShR4rskwOXLC7JoDlQLaNbP1SKalxy-QYQLk8RH9_p_A3eB-BRon25LFQZdkJOwqPe3jAzAkGJT5kHgNLFWNXwLuJAL2_QxAuOf66LcWeE8isQn7L0IIMUVF0Y2JNil0xDE8Ifgq7O7DMd11xTUUsDKLhMjJ6Ba7xPj-7V6zATGYzoGh2rVjvO7ypRM0GXEg9YAsrxgUFa5XcJo9PVDSn5RcwbiEzdFAW7SeMqxETh7Q-rIESRACKTset1LUHczW5dtoC50bc8muIT8IOQkYHSEsHaE9jkOGRlMEMY2OctVT6YUjQkkhf6xlRTzuwEgllM%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Information Tech Consultants,3.7,Junior Data Scientist,"London, England",Company - Private,Information Technology Support Services,8 hour shift London: reliably commute or plan to relocate before starting work (required) Bachelor's (required) United Kingdom (preferred),www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b8137ad3&cb=1669291331369&jobListingId=1008284976749&cpc=2CAED5C921A5F994&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-b8e2f170bd87c453--6NYlbfkN0AraZfUMCdnJNjJsWHy6D3Ra_0D6GRfEkfGXZiKyoRK-WBizAR3OwS5y8O3E43ekgqDjJWg5_TFgqlXJIT-HhLLnf3-oCzmqAp66KuBe5Hqd0twKryEVBI7xOsic6Y1UcCfanDQlrZpRNlfgCRT4QoNSXXGR2R2s2bquyTQJyPrbtrhVcXca8lJvz21GM7gHKnX3XU-3F201JPZWiQe2-BBYUhl-ccsQiHwKX5BSQoRgWwhsyESabysI5t71jsVh9FDunPGqadXB5FF6R2cN9IMiS2Riz1VR3sAZhqvzAaqcQOeGF8JraLHonuYVSfZzZqrBb0ao3Vihb8e33s1PBXgtWcyv8FMCBLRMSum-X-rEZq5Sz1nx5eeA1xuklcNlF9M5gqksLSemc1rec8dDPOlgEMdt1He2DCl8CXDwWfLMmvHqrblv4trSIyOyaoqR_A3Rn9yRbap1RBeOiL1W2f1DYNafIlKzJYkMh81rTkwx3hnm0ddIIzDnQF0DeRqDYG6MqWuu0Tg-Q%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Corriculo,4.5,"Machine Learning Engineer, Tensorflow, PyTorch, GPU, 3D","London, England",Company - Private,Information Technology Support Services,"
23 days holiday + Bank holidays 
Flexible working 
Excellent training and progression 
Share options 
Solid commercial Python skills 
Experience with Machine Learning frameworks such as Tensorflow or PyTorch 
Experience training of GPU model training 
Experience with Git or similar version control tools 
Experience of CI/CD",www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c1cb342c&cb=1669291331372&jobListingId=1008292031433&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-5fa2c1a2ed212dec--6NYlbfkN0B7rKJkvkRZrQtOvsob64W6XZwJwuM01aqiMgQ7uTfhgGprKeOVBVbGYghEH0mqLogd4JSpxLWAMwRK0AFbhShh5kORzcSL8TrUfmmTKRn9JmO6TcsCAeIHyKmXM8PgRaP01dyBi7gnrdvxvrc5Yz0GFGq7nIaKj2wSnx-7EF4Vp-iIJiuFe5VvxhCt_I6s1_Tkf0Akh9kZtkR0e1u51Kc65fzjwpmtla1SJkKhFKWl2CRguqPOlCJ0RXwEc_-DTIThkcuRufsuAYPc6H2RmyOxoNMmg7MeU9ndZDwxTXGuQd6w0UScg1mjd0SS6EXs-2Wi_Bm_aghuuK5f3_dSHeX35-eglKoKKhEBLqsm3KBxJmxxDZWhN53S66mGaZzTcwkCbI0CLXWyaOYQApws_D6MCkAx9EnRGlhYeLtO8WFTn3Pwwl9TWQj83wj2rnYu95mFaTccD56u7KwlitPS1RvfyvRs13npn6peFYjrePAdi4Qe3y0xBVpI,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Databuzz Ltd,NA,Economist - Data Scientist - Remote,England,NA,NA,"
Experience in using statistical programming languages / packages (in particular Python - knowledge of R and/or Stata would be desirable) 
Experience of working with large datasets and data wrangling 
Experience in using GIS packages / working with geographic data 
Knowledge of web scraping / working with APIs 
Knowledge of SQL databases 
Experience of delivering high quality technical work using tools such as R and Python to handle datasets, perform analysis, and visualise results. 
Experience of developing the quantitative capabilities of the team and the firm. 
Bachelors in a quantitative subject (Mathematics, Computer Science, Statistics or Economics, financial economics, econometrics, statistics) and experience working in a data scientist role 
Experience of quantitative economic analysis 
Solid knowledge of econometric models used for forecasting variables 
Experience of applying relevant core micro theory and empirical techniques (for example econometrics, optimisation, GIS analysis, agent-based models, and machine learning techniques) across a range of projects 
Experience of identifying key results from analysis (that will prove or disprove key hypotheses). 
Experience of developing the quantitative capabilities of the team and the firm. 
Experience of energy market or energy related projects. 
Postgraduate degree in a quantitative discipline is preferred but not essential",www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f79746c0&cb=1669291331370&jobListingId=1008300479543&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-09625100e394f53c--6NYlbfkN0BqrfxFWYYLFxFGTsPfLVJj0U7TZTTKyiYTnYDmFwKAgEA04pw-VdPnw2M_DCobCIPaxLxxQm7Kn-RkrXg0Ti9v49orwus6MD2TzROaIFeZtVHO_Rtl2NFANycGGnTjwi8xdv4aebOqyCAcQ6wVxsQpfxGa6GdDj5_Mf0LxeZufXBXy3GHqhKyv7vhQ3FUwZo1MtAUm_vTogXEUea4B6XkqEdK3NZ9GQ9sWmlVpGF9Bbh-hNKkpsJiBcNO6hJElUHV-qV1yQFb_GPImT_g3jwk5YQDvF1nTnDbsT7iZ4wRqttDqxHTh7xRJdkmJ92MN6wLxQmDoYzG3hcCIijzou6fQ0LWTJg6XolSdB3JA5Nt8ejqquapVFjMzas0WV6cVtjq1k6IhXS9XJtDmvYaSb3JCNvy2twYPDgIUs_MpneXL6wxiR-azwRve29kEdg8tUCg5sjhRA6Je3UL4SThSDDaG-eYgpCM6on7Ybgk5DoqI-bhLK1raVKWvEBK5I90XKYsxaCs7_wnCAcgGLOR44zGMBrZej9KZ6LhG2ikmjgx-xTodTcT7YxsW,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Met Office,4.2,Scientist - Marine Data Assimilation,"Exeter, England",Government,Business Consulting,"Outstanding Civil Service Pension Flexible hours and homeworking Annual Leave starting at 27.5 days (plus Bank Holidays) rising to 32.5 days (plus Bank Holidays) after 5 years and option to buy or sell up to 5 days per year of annual leave Cycle to work scheme for the purchase of a bicycle and equipment for healthy, low carbon travel Access to discounted shopping on a range of retail, leisure and lifestyle categories 
We're a force for good - focusing on our environmental and social impact 
We're experts by nature - always learning and developing to do things better 
We live and breathe it - putting our purpose at the heart of decision-making 
We're better together - understanding partnerships and inclusivity make us greater 
We keep evolving - pushing boundaries to make tomorrow better for our customers 
Develop, run and test our marine data assimilation systems used to produce operational forecasts and reanalysis, with a focus on the shelf-seas around the UK. 
Analyse the impact of data assimilation and observing system developments on model performance. 
Communicate developments and their impact to a range of audiences through written reports and papers as well as oral presentations at internal and external meetings. 
Implement developments to our data assimilation software, working with partners at ECMWF, CERFACS and INRIA who collaborate on the ocean data assimilation code. 
Support the operational implementation of developments and help deal with issues arising in the operational forecasts. 
Keep up to date with developments in data assimilation, ocean modelling, observations and other relevant scientific areas. 
A degree in a relevant scientific subject with significant mathematical content and a PhD or equivalent research experience in ocean science, data assimilation or a closely related area. 
Interest in the physical marine environment. 
Good understanding of numerical modelling and scientific validation of results, supporting the Met Office's core value 'Experts by Nature'. Including experience in using and validating numerical models and/or data assimilation systems. 
Strong scientific computing skills (e.g. experience with Matlab, Python, Fortran, C++). Demonstrated experience of writing and modifying complex code and producing high quality analyses using appropriate quality assurance tools and processes. 
Evidence of good communication skills (written, oral, presentation and listening) with ability to communicate scientific and technical information to a range of audiences 
Evidence of being a strong team player with an ability to support and interact with technical specialists, supporting the Met Office's core value 'We're Better Together'. 
Proven ability to develop data assimilation schemes and/or ocean models.",www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&cs=1_bfdb7634&cb=1669291331369&jobListingId=1008265089352&cpc=C19BE7EA145E205E&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-145deae3f906bae9--6NYlbfkN0D5t9EoHVnBtbfgPpbFRxiw_X0g4QCZQqgC3RlclTZQLL0DujHpvL99gDvRRA3K-slTPh_hjHRH3X9-DOInV_JEoFF_jgSuo0iLU3I7XKNY3TMSeyuRiNbJY0qtOMTxU8t4zLllQcQOvk9YAhw18lopZCd_OhnsEaZa-25hd3aWkgFIJqLR_1bv5fCqT3I03j_3DO2uhlX4r0bJev7YMtbxBbrD8YoxjwN5JK_xQ2qy36cSCAmwAN3bAJ37OycukfxUA2-M7fuTbm4sayvE2C7cFkTfqPfcsi4nqwCOQkw9NlHH96AMDIlS1ORW98k4F5d-oDKOaHoN_oVJHi1ZjxsZDlP4ZKG7ITodzFz2y-9t05Ls1x1yLc002R5imTO-Qh5lWTv1Gll9l7gfKaaMwyZdxIs2B5myvkOAtrkoEePq1WIS36Pyj91ResTvimnbOnN0CCS1NixBC10P6iA88lOzSeXZIsxaaOU1e3e-1IoAVIfDeDtNxpkHmRi12KXDmJWgbSr5E4arOSpfoWRty8NP8jfnseacuqF0L44FGLBliNtldk4uT7o9c3NPwfb2nJc%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Pythia Sports,3.0,Data Scientist - Cricket,"London, England",Company - Private,NA,"Have a deep understanding of the data, its limitations and meaning, including the investigation of data validity Uncover trends in multiple sports datasets Build and maintain data-driven predictive models Research and apply novel modelling techniques Build and maintain model validation metrics to regularly track performance Have awareness of the limitations of any model output Have an understanding of statistical robustness and validity. Experience applying advanced statistics and modelling techniques to cricket data is essential PhD or equivalent industry experience in a quantitative field Strong programming skills, with a preference for (but not limited to) Matlab, Python and R A track record of using data to solve complex problems Experience working with cloud computing (desirable). Right to work in the UK Additional leave Casual dress Company events Company pension Cycle to work scheme Private dental insurance Private medical insurance Referral programme Sick pay Wellness programmes Monday to Friday Bonus scheme Please briefly describe your experience working with Cricket data. Master's (preferred) United Kingdom (preferred)",www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fd0fe8eb&cb=1669291331370&jobListingId=1007562748911&cpc=FA84DF7EA1EC2398&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-9a36d2355241924b--6NYlbfkN0DPD0bt9JAdjOubXaOlasaA9cSAf68lccJAaPUaYP7D2edPLsDx0ar8XThu-7o1QUdMe1KZi_dg81JEou5LKPb33iSLV4MRRGZ4aO84UifyWCAIOU5Kfwknh0RzxoVcVfqSC0eQ2liYGG6k0wHFJ1XQhI8ZqBcTB3VuEjpbNsWtjMLaA4CmRMgOz3BMy_TtU6BBseGpaa13stSZDWisidXrLc7_iXptc11qHXG94z_wXcvXQj4dY4iw-yHsSvpNpb6eM_dVq3Yqp15ep56qXTMU5JrEKjWwQoW7efW2hmKabBsCOuR5yEOTKJdiYTs5T1C8Wl2rGFNneXHkcxIl4m3vnD9g1gHE2Yb_dRZ_rMl4TyE3KA79yVL-4xvN4dgxjRlI520o_B7bM5slVr9yY3juHVDFAxP-ZP2ijSPhD0IqOx-JQtoO0dVfWk0g0mERmzoz2FgVtwGzvZhqDIGkOO_fiz-xF-ZDE1-_GReqRM29v2M37iy0yvoiA4RwxiUZ-XHFy4eGgdAXFA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Franklin Bates Limited,4.7,Junior Data Scientist,"London, England",Company - Private,Information Technology Support Services,"Python Pandas NumPy 8+ months commercial experience Passion, drive, team player A degree in a quantitative field Experience of working in a financial field Equity options Private healthcare insurance Gym membership Bonus Casual dress Company events Company pension Private medical insurance Profit sharing Sick pay Work from home Monday to Friday Bonus scheme London, W1T 3JH: reliably commute or plan to relocate before starting work (required) Do you have 8+ months of commercial experience with Python, NumPy and Pandas? Bachelor's (required)",www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1110586&s=58&guid=00000184a9844dda850b132a5ce14368&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_90fa866e&cb=1669291331370&jobListingId=1008280212263&cpc=9908D8D4413DBB8A&jrtk=3-0-1giko8jg3ii20801-1giko8jglgfoi800-7b027f24addebe30--6NYlbfkN0DgXMGIFt12M9Qsgho7yXKswtEHX54pkhFe0ve4TM42QBZyy2srzgGtKzgdQsUlZa6L2WyHP4G4MG8j3YgM7dKmbMNz_D9cMq-O5PrTjynah485gVhx8pJaSNXuIVzyvOn1txOJ4BXbvNMWC8zWcB70rNSaNSquW1NxpW7c36jbgLMGyKij9lHTxSLC5IbHLVKIq44xnroPWRJR2n9673EVAdB0udwBmTTO5nduAgL54d1ElIR4jhVWvDLl0GIb5vm8uaY-808Ilp98UkVeZm5Q0Nr0AVwr_owCbg1CcY3httRS508vy2g3cmoLIGvmCBJBpmbaiexbJXh1bDXbSpt5ou7VfuvBLGUxi_GoqWxeoW_Ho7DLWnTrLwaqOgsDAMUrzkZsmhhLzn9lg2RR-212Gdzz8NvWrfndngTnkOMPFRsmDN0E1iwlTUirfxhoyU3KBQey1-_cFuJKw39PCyhSDz6z6sFjNzsSpwmoJdtc8wFit_JIc1hHEQwRssPHjLyNzQ2Ph5fCPA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
